district_id,state,district,total_population,child_percent,youth_percent,adult_percent,senior_percent,male_percent,female_percent,literacy_rate,urban_percent,rural_percent,farmer_percent,service_holder_percent,business_percent,others_percent,avg_income,bank_penetration,post_offices_count,Post Office Monthly Income Scheme,Senior Citizen Savings Scheme,Public Provident Fund,Sukanya Samriddhi Yojana,Postal Life Insurance,Rural Postal Life Insurance,National Savings Certificate,Kisan Vikas Patra,Mahila Samman Savings Certificate
521,Uttar Pradesh,Uttar Pradesh_District_25,2163871,34.00914623951818,35.26647875806141,34.18855936688166,0.0,49.87768166584488,50.12231833415512,61.52737319764298,66.46993713484966,33.53006286515034,28.174788868623768,24.889768748121497,22.788543494169947,24.14689888908479,488113.4964590487,67.49396078681325,439,121257,0,372958,155566,230021,181391,110682,244956,278769
522,Uttar Pradesh,Uttar Pradesh_District_26,554194,31.876297562269986,32.0528069120649,30.95389421863867,5.117001307026445,51.5529482149431,48.4470517850569,79.54984206348924,22.47299655518471,77.52700344481529,34.247206860229014,24.84917874630985,18.618566564575218,22.285047828885922,799388.7113525926,69.15712861445148,280,18491,14296,56172,35057,34081,77696,27786,78288,64839
523,Uttar Pradesh,Uttar Pradesh_District_27,1303587,25.421106969227363,36.229303319824865,30.936315566611565,7.413274144336203,51.3681084649427,48.6318915350573,71.38165749207485,20.34648462516077,79.65351537483923,55.42528894371409,17.75427912795553,27.64701523076679,0.0,285849.0093320599,48.84975031661984,134,35253,48531,116316,80672,86660,272602,60724,313147,156300
524,Uttar Pradesh,Uttar Pradesh_District_28,1783113,31.025034643443618,32.17581042847934,34.12299420922421,2.6761607188528345,52.86951778699995,47.13048221300005,61.19521319601849,18.728266464530954,81.27173353546905,54.763828446891715,17.398613555504554,11.52963374302027,16.30792425458346,512656.07662361796,74.93081287678964,211,55709,24526,143575,141956,81420,362897,48475,494048,243931
525,Uttar Pradesh,Uttar Pradesh_District_29,2721265,25.68133268400826,32.2549997728956,28.935367407005508,13.128300136090637,49.48785541654305,50.51214458345695,90.83384308133535,31.300749859806547,68.69925014019346,25.61105588862524,21.258906844818444,13.867887716771094,39.26214954978522,599737.749232466,64.93686538794131,211,165670,177531,223602,194637,224375,304802,115183,344859,416972
526,Uttar Pradesh,Uttar Pradesh_District_30,2667645,34.70868820534214,35.40179846045116,27.089331627654722,2.8001817065519745,52.332766685795356,47.667233314204644,79.61387124804492,44.43584216014444,55.56415783985556,40.49192815041412,34.30851786594624,15.256254121535267,9.943299862104372,212115.40443072186,43.74434106633721,138,171343,39205,344431,217535,265341,296253,129675,539117,365108
527,Uttar Pradesh,Uttar Pradesh_District_31,546916,27.981230238550225,34.186242664068274,29.454075679619258,8.378451417762243,52.60089983874728,47.39910016125272,84.72358448401222,35.57290266637756,64.42709733362244,29.971387830534262,32.282915212271405,29.6074131084765,8.138283848717826,180139.60841422802,69.84635797244768,113,34737,22507,86819,36132,47159,53091,25560,89107,76510
528,Uttar Pradesh,Uttar Pradesh_District_32,913441,31.495364268450313,38.910913595279965,32.247623551726456,0.0,52.24980491147213,47.75019508852787,84.31818769104935,76.2823156889048,23.717684311095198,35.91376297410069,27.946904261759187,11.24938097586888,24.88995178827124,510842.7478834198,51.6129138201691,70,73439,0,163397,61393,118279,77455,31658,91193,129455
529,Uttar Pradesh,Uttar Pradesh_District_33,2749769,29.279301830580824,36.53027499216752,27.844326971809444,6.346096205442215,51.76355429209311,48.23644570790689,66.85070037868903,15.908348981165044,84.09165101883495,34.955790858602796,25.640638822169016,19.860569251216837,19.54300106801135,543657.4098961753,74.17789873225347,139,124301,87742,286432,214237,176284,492907,147626,562170,454116
530,Uttar Pradesh,Uttar Pradesh_District_34,2403779,25.44939929895206,30.65376578066144,28.078854690900204,15.817980229486292,49.11686249287797,50.88313750712203,77.09231652154318,71.60134406240243,28.398655937597567,27.667996533342208,39.76511423040583,21.811759444300918,10.755129791951049,472032.1455777132,82.87101013143695,480,215128,232186,476442,134798,324108,193656,173848,249561,319108
531,Uttar Pradesh,Uttar Pradesh_District_35,1675784,30.813379031122444,33.921774518950926,25.246059892532426,10.018786557394197,48.45058672674201,51.54941327325799,76.74331156018768,25.17932545263067,74.82067454736932,47.005229510046405,17.786733987877916,26.233573590909774,8.974462911165904,313342.7362730225,67.62350219624605,174,76874,80085,161394,158626,167136,287214,78841,394814,209374
532,Uttar Pradesh,Uttar Pradesh_District_36,2165937,27.16029950545606,30.98785379664111,34.74594314031808,7.105903557584739,49.307849086981975,50.692150913018025,62.814942855545304,77.55291981629698,22.447080183703022,47.99672221560806,37.075790957612284,12.834129325665627,2.0933575011140295,356868.383841195,56.931114864941506,93,220958,89905,364404,133168,275327,218994,127262,277200,340341
533,Uttar Pradesh,Uttar Pradesh_District_37,655652,29.29689091886059,33.03819379106448,33.7494577817045,3.9154575083704373,49.21439003736858,50.78560996263142,71.46554379700805,56.21531349337589,43.78468650662411,55.73624550861676,23.865168118871942,28.792626666234234,0.0,512830.35880823043,77.12885933559753,486,46007,15440,86397,54533,93218,85765,34970,93753,93558
534,Uttar Pradesh,Uttar Pradesh_District_38,2667953,31.178105808240467,32.111250848932045,27.324424831998126,9.386218510829355,51.70047730744279,48.29952269255721,72.27274730139665,26.35564154697271,73.6443584530273,27.15553513611642,28.45075673029249,12.929295880679044,31.464412252912055,527673.9596946124,76.36745121490524,391,128258,139254,331465,216357,189594,421952,104251,471383,406781
535,Uttar Pradesh,Uttar Pradesh_District_39,2247505,25.484780009422238,38.511732278320295,33.58241072730877,2.421076984948698,50.192016055069764,49.807983944930236,76.88589767547707,65.69073122330742,34.309268776692576,20.959145739995687,27.325042599115573,22.617222741151938,29.098588919736795,654867.7083517679,72.47705631222715,84,114049,28407,418541,130351,237700,138866,87621,216564,375511
536,Uttar Pradesh,Uttar Pradesh_District_40,509966,27.60288253485268,30.523675475930283,33.41360955028027,8.459832438936765,51.55612799479952,48.44387200520048,92.73174646219226,41.700625311833306,58.299374688166694,57.961229779960114,19.52358753035459,21.621825398525623,0.8933572911596741,544173.3733319434,74.62637480632195,497,31619,23904,72728,30711,42272,79369,17464,128879,58305
537,Uttar Pradesh,Uttar Pradesh_District_41,1629685,27.041179606031676,32.413431429894004,29.596177900883937,10.949211063190383,48.54719838247468,51.45280161752532,78.69794116946801,11.870926394573484,88.12907360542651,35.25554784918865,15.730064304936917,16.844571945091843,32.169815900782595,756442.9372018183,49.35507884581123,219,52243,111512,119180,101914,103911,224443,46738,300391,190294
538,Uttar Pradesh,Uttar Pradesh_District_42,1727821,31.724614221115992,35.4641713638757,34.546556165840535,0.0,50.49522755845743,49.50477244154257,89.06185323823277,41.19884867869626,58.80115132130374,49.909943913509025,21.36153309174258,12.050502295814313,16.678020698934084,683172.1326702733,54.69556799014414,438,57548,0,174973,109322,172353,242153,73327,288059,253142
539,Uttar Pradesh,Uttar Pradesh_District_43,1580543,34.534828814935395,34.14734680492667,31.622262266074905,0.0,48.20105939645887,51.79894060354113,64.04772510007903,43.8138667819511,56.1861332180489,43.765748650476155,35.264613649873425,13.295330593353267,7.674307106297153,356991.52778248896,50.57698379248174,134,105024,0,222760,113693,205734,169009,62107,235938,301036
540,Uttar Pradesh,Uttar Pradesh_District_44,1382510,26.58519298092201,34.54735019696456,28.509117650011923,10.358339172101502,49.68212557258299,50.31787442741701,63.12175025477442,66.52056639250634,33.47943360749366,56.0582618476787,26.794691760804156,19.621232512471686,0.0,169757.11843427565,53.3580379361854,110,118981,85865,232580,103752,173356,181506,66666,273328,219642
541,Uttar Pradesh,Uttar Pradesh_District_45,2727207,25.61353181538811,31.214949618571655,28.875244460993876,14.296274105046358,52.04061202087451,47.95938797912549,78.41403120579358,54.137183724066574,45.862816275933426,34.10318249125447,30.211090634214955,22.989146644477582,12.69658023005299,194094.24128982867,72.6826979969983,379,219910,189802,517241,175150,292645,255196,176016,394583,390420
542,Uttar Pradesh,Uttar Pradesh_District_46,1174988,28.275222078111618,36.393376912313364,30.938973144540366,4.392427865034644,51.8420157070968,48.1579842929032,64.2578564550457,10.780537569463192,89.21946243053681,32.844001282215935,37.873233626267165,21.716396118579574,7.566368972937319,537657.0061373652,47.12043674196219,392,53336,31156,142090,83508,140891,148546,54454,274805,201655
543,Uttar Pradesh,Uttar Pradesh_District_47,941967,33.654271387355394,38.4146820530694,32.360988145837695,0.0,48.36396159901021,51.63603840098979,67.46372892379347,65.94647271342188,34.05352728657812,42.240109082879144,39.30964827739138,12.3702400697211,6.080002570008373,414746.98449640605,68.66272729132187,55,63929,0,170287,77295,109864,89018,59482,107501,179237
544,Uttar Pradesh,Uttar Pradesh_District_48,670927,28.85767878582267,37.24697577191273,25.879278585126816,8.016066857137783,49.50453703251069,50.49546296748931,78.8423122951681,11.178167997469172,88.82183200253083,40.17195756254626,39.30856036997413,22.680259498080318,0.0,203414.76708993665,48.08578659867506,447,29836,25055,95926,57525,52932,100222,50539,144850,99022
545,Uttar Pradesh,Uttar Pradesh_District_49,2828085,27.418401859404984,31.707955167131818,27.851880745757967,13.021762227705239,51.21572618332015,48.78427381667985,83.53632031996499,77.93453961273967,22.06546038726033,52.06338348623808,16.369199756739317,10.800264962790502,20.7671517942321,247761.28738581552,64.83346129739593,372,173799,214428,343746,167537,242947,214894,96052,503978,446561
546,Uttar Pradesh,Uttar Pradesh_District_50,2692046,29.50786097265712,38.66405915207932,29.143453309852955,2.684626565410614,50.348159862562156,49.651840137437844,80.1703472203678,65.74983041300746,34.25016958699254,54.7426493609791,24.436113304880184,20.65089608556639,0.1703412485743243,638579.4881730054,83.13101769809214,209,159318,33659,327533,160433,376588,285562,107370,413798,424057
547,Uttar Pradesh,Uttar Pradesh_District_51,2652764,32.19887807012741,32.08356759693457,27.558350658697854,8.159203674240167,49.88276222364041,50.11723777635959,71.37783595519414,68.1372392782464,31.862760721753602,52.51855797364293,34.50625321831795,16.694814658146925,0.0,362818.88507323724,79.4306271487073,359,176886,100334,383057,203375,404519,287250,120306,342531,449963
548,Uttar Pradesh,Uttar Pradesh_District_52,2064190,31.367175548175116,36.924646898641726,29.50936282042735,2.198814732755814,49.81701775824244,50.18298224175756,73.59481329852284,64.7241881890603,35.2758118109397,36.459356808737866,24.45075237637066,14.969882970823514,24.120007844067963,492246.4134081243,66.39359415177533,479,100178,24371,362596,190611,263029,218895,72342,246197,251520
549,Uttar Pradesh,Uttar Pradesh_District_53,905189,26.942062734675567,39.78906738650536,33.35274093067662,0.0,49.22998674531926,50.77001325468074,71.4138748819999,13.933990583326139,86.06600941667386,27.727872429996307,18.63327027422587,28.24087812193212,25.397979173845705,372657.250409062,60.50129144690351,359,16855,0,81332,62835,77630,118876,42877,129513,151693
550,Uttar Pradesh,Uttar Pradesh_District_54,2060423,34.36355820361847,34.948369564976346,25.525492313889117,5.162579917516069,51.388791288413515,48.611208711586485,73.7450606199976,25.560545079511336,74.43945492048866,31.012981962280996,19.5658740088177,22.52905223313702,26.892091795764276,497221.47800450824,56.220956692345766,122,64413,59242,213341,170508,163491,223862,82479,284465,227662
551,Uttar Pradesh,Uttar Pradesh_District_55,1472313,29.730896428488965,37.956061554999636,29.477475511189077,2.8355665053223262,50.88227976721321,49.11772023278679,68.83046713885925,60.88951874600652,39.11048125399348,47.38974522074418,33.28423972391485,12.123812517403636,7.202202537937332,730331.390120327,71.13419618195212,334,98603,26949,251639,102526,192582,148539,83945,212305,194262
552,Uttar Pradesh,Uttar Pradesh_District_56,2791912,31.201467386324126,38.67995353697443,30.371530367848152,0.0,49.86999106586092,50.13000893413908,92.05125776156129,53.27712824316456,46.72287175683544,41.74449296465309,31.491511657181043,11.19035362324388,15.573641754921987,357127.3526746904,54.56309705582114,386,139702,0,441601,244428,227686,253347,138754,486908,505572
553,Uttar Pradesh,Uttar Pradesh_District_57,1767292,33.379559262693654,34.66238396927318,30.618598681474822,1.339458086558352,51.162523803357445,48.837476196642555,82.76398014138844,17.17694746976008,82.82305253023992,52.228766193833756,36.03869241844495,22.615863990608077,0.0,352614.62236221274,48.088473676181096,281,65984,12431,251041,126062,204361,283920,120749,461290,322018
554,Uttar Pradesh,Uttar Pradesh_District_58,2644519,26.630354611410873,38.69399030945874,29.369641836226158,5.3060132429042355,48.51049955370942,51.48950044629058,75.03955943618244,77.27671138982817,22.723288610171835,29.543494767604884,18.625851125821757,16.154776864820057,35.675877241753305,503486.4949591741,47.60538713170147,232,197676,80504,421330,216137,285117,182830,94720,263629,424332
555,Uttar Pradesh,Uttar Pradesh_District_59,2598545,34.15647982523855,31.369149552024425,34.84693448727716,0.0,48.40249250719413,51.59750749280587,60.58971297093978,77.1221479866846,22.877852013315405,46.52844188201991,15.407425068462054,26.194175338414976,11.869957711103059,443473.37486037205,77.4840290954581,420,174996,0,393639,206082,316340,265608,87712,330600,418840
556,Uttar Pradesh,Uttar Pradesh_District_60,980060,26.359987901957904,35.19870161089338,34.12953392725006,4.311776559898654,49.01698595017446,50.98301404982554,68.07478990048392,35.05593949110295,64.94406050889705,26.470120232902925,39.742415766197716,16.399308014915412,17.388155985983943,256245.34192389736,80.20570096465471,236,69475,19897,174294,53819,107370,126238,42742,121308,152914
557,Uttar Pradesh,Uttar Pradesh_District_61,2071440,25.736964297455742,34.280679125341635,26.063756106559534,13.918600470643089,51.31803792348129,48.68196207651871,73.00854435129642,27.626534614379743,72.37346538562025,27.86542915546324,15.841923477331294,11.644035306898207,44.64861206030727,315381.06114731316,84.78581710151914,60,93675,135973,179321,119265,117846,296180,59155,351420,257680
558,Uttar Pradesh,Uttar Pradesh_District_62,893863,26.12079529975592,32.33996587011864,32.96419772400678,8.575041106118668,51.73305196634098,48.26694803365902,92.91562737132462,76.28002354799644,23.719976452003564,34.944289206699416,17.5828300039443,22.577800888125893,24.895079901230403,781046.5856954796,44.79414597143292,98,64805,39394,144960,58625,107539,54456,28953,118578,138810
559,Uttar Pradesh,Uttar Pradesh_District_63,1214319,34.80801724770514,39.163070154004316,27.674278011622356,0.0,50.53383415316034,49.46616584683966,66.13590591146462,62.52127257976344,37.47872742023656,53.50686536595362,28.03045274444549,18.698418469376556,0.0,215369.19498959943,68.93155960818925,185,58908,0,204046,95291,110365,151585,66060,188929,193589
560,Uttar Pradesh,Uttar Pradesh_District_64,2503307,33.2691372335474,36.89914702351982,33.399089025456064,0.0,49.23373879354541,50.76626120645459,66.61078980187098,36.174476788852175,63.825523211147825,34.133249534654624,17.583337903760906,11.161143516058637,37.12226904552583,388476.42818542325,57.437513390655624,207,94747,0,229837,243516,214819,362811,83370,477479,369511
